All-Words,end,filename,n-gram,start,classtype,PRE_DIST_VERB,POST_DIST_VERB,PrecedingTitle,PRE_DIST_FROM_THE,PRE_DIST_FROM_POSITION,NEGATIVE_FEATURE,POSITIVE_FEATURE,Surrounding_Caps,Apostrophe,POST_IS_PREPOSITION,RELATIONSHIP,POST_IS_SPEAK_VERB,PRE_IS_SPEAK_VERB,INSTANCE_IS_POSITION,INSTANCE_IS_COUNTRY
Gordon,25,./data/train/260.txt,1,25,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Brown,26,./data/train/260.txt,1,26,False,100,100,False,False,100,False,False,True,False,True,False,False,False,False,False
Brown,33,./data/train/260.txt,1,33,False,100,0,False,False,100,False,False,True,False,False,False,False,False,False,False
John,40,./data/train/260.txt,1,40,False,2,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Prescott,41,./data/train/260.txt,1,41,False,3,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Alan,43,./data/train/260.txt,1,43,False,5,2,False,False,100,False,False,True,False,False,False,False,False,False,False
Milburn,44,./data/train/260.txt,1,44,False,100,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Blair,56,./data/train/260.txt,1,56,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Milburn,93,./data/train/260.txt,1,93,False,2,0,False,False,100,False,False,True,False,False,False,False,False,False,False
Brown's,104,./data/train/260.txt,1,104,False,100,100,False,False,100,False,False,True,True,False,False,False,False,False,False
Brown,116,./data/train/260.txt,1,116,False,100,2,False,False,100,False,False,True,False,False,False,False,False,False,False
Asked,126,./data/train/260.txt,1,126,False,100,3,False,False,100,False,False,False,False,True,False,False,False,False,False
Brown,143,./data/train/260.txt,1,143,False,5,2,False,False,100,False,False,True,False,False,False,False,False,False,False
Brown,184,./data/train/260.txt,1,184,False,100,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Downing,195,./data/train/260.txt,1,195,False,4,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Street,196,./data/train/260.txt,1,196,False,5,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Brown,204,./data/train/260.txt,1,204,False,100,0,False,False,100,False,False,True,False,False,False,False,False,False,False
Blair,216,./data/train/260.txt,1,216,False,2,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Labour's,232,./data/train/260.txt,1,232,False,3,2,False,False,100,False,False,False,True,False,False,False,False,False,False
Tories,265,./data/train/260.txt,1,265,False,2,0,False,False,100,False,False,False,False,False,False,False,False,False,False
Milburn,270,./data/train/260.txt,1,270,False,4,0,False,False,100,False,False,True,False,False,False,False,False,False,False
Conservative,290,./data/train/260.txt,1,290,False,100,100,False,False,100,False,False,False,False,False,False,False,False,False,False
Liam,292,./data/train/260.txt,1,292,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Fox,293,./data/train/260.txt,1,293,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Prisoner,311,./data/train/260.txt,1,311,False,2,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Cell,312,./data/train/260.txt,1,312,False,3,3,False,False,100,False,False,True,False,False,False,False,False,False,False
Block,313,./data/train/260.txt,1,313,False,4,2,False,False,100,False,False,True,False,False,False,False,False,False,False
Labour,315,./data/train/260.txt,1,315,False,100,0,False,False,100,False,False,True,False,False,False,False,False,False,False
English-speaking,332,./data/train/260.txt,1,332,False,100,100,False,False,100,True,False,False,False,False,False,False,False,False,False
Parliamentary,349,./data/train/260.txt,1,349,False,100,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Labour,350,./data/train/260.txt,1,350,False,100,3,False,False,100,False,False,True,False,False,False,False,False,False,False
Party,351,./data/train/260.txt,1,351,False,100,2,False,False,100,False,False,True,False,True,False,False,False,False,False
Robert,357,./data/train/260.txt,1,357,False,3,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Peston's,358,./data/train/260.txt,1,358,False,4,100,False,False,100,True,False,True,True,False,False,False,False,False,False
Blair,362,./data/train/260.txt,1,362,False,100,0,False,False,100,False,False,True,False,False,False,True,False,False,False
Labour,387,./data/train/260.txt,1,387,False,100,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Party,388,./data/train/260.txt,1,388,False,100,100,False,False,100,True,False,True,False,True,False,False,False,False,False
Labour's,401,./data/train/260.txt,1,401,False,100,2,False,False,100,False,False,True,True,False,False,False,False,False,False
Paul,402,./data/train/260.txt,1,402,False,100,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Flynn,403,./data/train/260.txt,1,403,False,100,0,False,False,100,False,False,True,False,False,False,True,False,False,False
Prescott,419,./data/train/260.txt,1,419,False,100,0,False,False,100,False,False,True,False,False,False,True,False,False,False
BBC,421,./data/train/260.txt,1,421,False,1,2,False,False,100,False,False,True,False,False,False,False,True,False,False
News,422,./data/train/260.txt,1,422,False,2,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Prescott,443,./data/train/260.txt,1,443,False,3,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Brown,456,./data/train/260.txt,1,456,False,2,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Iraq,472,./data/train/260.txt,1,472,False,3,100,False,False,100,False,False,False,False,False,False,False,False,False,False
Blair,475,./data/train/260.txt,1,475,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Peston,498,./data/train/260.txt,1,498,False,2,2,False,False,100,False,False,True,False,False,False,False,False,False,False
Prescott,500,./data/train/260.txt,1,500,False,4,0,False,False,100,False,False,True,False,False,False,True,False,False,False
Labour's,0,./data/train/261.txt,1,0,False,100,100,False,False,100,False,False,False,True,False,False,False,False,False,False
Peace,3,./data/train/261.txt,1,3,False,100,2,False,False,100,False,False,False,False,False,False,False,False,False,False
Labour,13,./data/train/261.txt,1,13,False,3,100,False,False,100,True,False,False,False,False,False,False,False,False,False
Alan,25,./data/train/261.txt,1,25,False,2,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Milburn,26,./data/train/261.txt,1,26,False,3,3,False,False,100,False,False,True,False,False,False,False,False,False,False
Gordon,28,./data/train/261.txt,1,28,False,5,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Brown,29,./data/train/261.txt,1,29,False,100,0,False,False,100,False,False,True,False,False,False,False,False,False,False
Labour's,40,./data/train/261.txt,1,40,False,100,100,False,False,100,False,False,False,True,False,False,False,False,False,False
John,56,./data/train/261.txt,1,56,False,100,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Prescott,57,./data/train/261.txt,1,57,False,100,0,False,False,100,False,False,True,False,True,False,False,False,False,False
Labour's,60,./data/train/261.txt,1,60,False,2,100,False,False,100,False,False,False,True,False,False,False,False,False,False
Old,68,./data/train/261.txt,1,68,False,100,1,False,False,100,True,False,True,False,False,False,False,False,False,False
Billingsgate,69,./data/train/261.txt,1,69,False,100,0,False,False,100,True,False,True,False,False,False,False,False,False,False
Fish,70,./data/train/261.txt,1,70,False,100,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Market,71,./data/train/261.txt,1,71,False,1,100,False,False,100,True,False,True,False,True,False,False,False,False,False
Thames,77,./data/train/261.txt,1,77,False,100,1,False,False,100,True,False,False,False,False,False,False,False,False,False
Labour's,141,./data/train/261.txt,1,141,False,5,2,False,False,100,False,False,False,True,False,False,False,False,False,False
Booker,150,./data/train/261.txt,1,150,False,2,100,False,False,100,False,False,True,False,False,False,False,False,False,False
MGs,154,./data/train/261.txt,1,154,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Scooby,206,./data/train/261.txt,1,206,False,5,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Doo-style,207,./data/train/261.txt,1,207,False,100,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Labour,226,./data/train/261.txt,1,226,False,100,2,False,False,100,False,False,False,False,False,False,False,False,False,False
Two,228,./data/train/261.txt,1,228,False,100,0,False,False,100,False,False,False,False,False,False,False,False,False,False
Regency,232,./data/train/261.txt,1,232,False,3,2,False,False,100,False,False,False,False,False,False,False,False,False,False
Another,249,./data/train/261.txt,1,249,False,100,3,False,False,100,False,False,False,False,False,False,False,False,False,False
Beatle,256,./data/train/261.txt,1,256,False,3,100,False,True,100,True,False,False,False,False,False,False,False,False,False
Sgt,259,./data/train/261.txt,1,259,False,100,2,False,False,100,True,False,True,False,False,False,False,False,False,False
Pepper,260,./data/train/261.txt,1,260,False,100,1,False,False,100,True,False,True,False,False,False,False,False,False,False
John,297,./data/train/261.txt,1,297,False,3,2,False,False,100,False,False,True,False,False,False,False,False,False,False
Prescott,298,./data/train/261.txt,1,298,False,4,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Labour's,312,./data/train/261.txt,1,312,False,2,100,False,False,100,False,False,False,True,False,False,False,False,False,False
Brown,317,./data/train/261.txt,1,317,False,100,2,False,False,100,False,False,True,False,True,False,False,False,False,False
Milburn,333,./data/train/261.txt,1,333,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Milburn,347,./data/train/261.txt,1,347,False,2,1,False,False,100,False,True,True,False,False,False,False,False,False,False
Brown,381,./data/train/261.txt,1,381,False,4,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Labour's,393,./data/train/261.txt,1,393,False,2,100,False,False,100,False,False,False,True,False,False,False,False,False,False
Prescott,404,./data/train/261.txt,1,404,False,2,0,False,False,100,False,False,True,False,True,False,False,False,False,False
Labour,427,./data/train/261.txt,1,427,False,100,0,False,False,100,False,False,False,False,False,False,False,False,False,False
Brown,452,./data/train/261.txt,1,452,False,5,0,False,False,100,False,False,True,False,False,False,False,False,False,False
Milburn,469,./data/train/261.txt,1,469,False,100,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Prescott,493,./data/train/261.txt,1,493,False,100,100,False,False,100,False,True,True,False,False,False,False,False,False,False
Milburn,506,./data/train/261.txt,1,506,False,5,0,False,False,100,False,False,True,False,False,False,False,False,False,False
Brown's,535,./data/train/261.txt,1,535,False,100,0,False,False,100,True,False,True,True,False,False,False,False,False,False
Thanks,550,./data/train/261.txt,1,550,False,5,100,False,False,100,False,False,False,False,True,False,False,False,False,False
Gordon,554,./data/train/261.txt,1,554,True,4,1,False,False,100,False,False,False,False,False,False,False,False,False,False
Blair,0,./data/train/264.txt,1,0,True,100,1,False,False,100,False,False,False,False,False,False,False,False,False,False
Tony,5,./data/train/264.txt,1,5,False,3,3,False,False,100,False,False,True,False,False,False,False,False,False,False
Blair's,6,./data/train/264.txt,1,6,False,4,2,False,False,100,False,False,True,True,False,False,False,False,False,False
Gordon,105,./data/train/264.txt,1,105,False,100,3,False,False,1,False,False,True,False,False,False,False,False,False,False
Brown,106,./data/train/264.txt,1,106,False,100,2,False,False,2,False,False,True,False,False,False,False,False,False,False
New,123,./data/train/264.txt,1,123,False,3,100,False,False,100,False,False,True,False,False,False,False,False,False,False
