All-Words,end,filename,n-gram,start,classtype,PRE_DIST_VERB,POST_DIST_VERB,PRE_DIST_STOPWORD,POST_DIST_STOPWORD,PrecedingTitle,Apostrophe,PRE_DIST_FROM_THE,PRE_DIST_FROM_POSITION,NEGATIVE_FEATURE,POSITIVE_FEATURE,Surrounding_Caps,POST_IS_PREPOSITION
Zealand,138,./data/test/./122.txt,1,138,False,100,100,5,0,False,False,False,100,True,False,True,False
Australia,140,./data/test/./122.txt,1,140,False,100,100,1,1,False,False,False,100,True,False,False,False
Britain,155,./data/test/./122.txt,1,155,False,100,2,1,1,False,False,False,100,False,False,False,False
BBC,159,./data/test/./122.txt,1,159,False,1,100,2,100,False,False,False,100,False,False,True,False
Radio,160,./data/test/./122.txt,1,160,False,2,100,3,100,False,False,False,100,False,False,True,False
Today,162,./data/test/./122.txt,1,162,False,4,100,5,100,False,False,False,100,False,False,False,False
Government,164,./data/test/./122.txt,1,164,False,100,100,100,3,False,False,False,100,False,False,False,False
England,169,./data/test/./122.txt,1,169,False,100,0,1,0,False,False,False,100,True,False,False,False
Nearly,179,./data/test/./122.txt,1,179,False,100,100,4,2,False,False,False,100,False,False,False,False
Howard,191,./data/test/./122.txt,1,191,False,2,2,5,3,False,False,False,100,False,False,False,False
Howard,212,./data/test/./122.txt,1,212,False,100,0,4,1,False,False,False,100,False,False,False,False
People,226,./data/test/./122.txt,1,226,False,100,1,4,1,False,False,False,100,False,False,False,False
X-ray,253,./data/test/./122.txt,1,253,False,3,3,2,3,False,False,False,100,True,False,False,False
People,255,./data/test/./122.txt,1,255,False,5,1,4,1,False,False,False,100,True,False,False,False
NHS,306,./data/test/./122.txt,1,306,False,5,3,1,1,False,False,False,100,True,False,False,False
X-rays,316,./data/test/./122.txt,1,316,False,100,100,4,0,False,False,False,100,True,False,False,False
HIV,330,./data/test/./122.txt,1,330,False,100,100,5,0,False,False,False,100,False,False,False,False
Last,367,./data/test/./122.txt,1,367,False,100,3,2,3,False,False,False,100,True,False,False,False
Heathrow,376,./data/test/./122.txt,1,376,False,5,100,1,0,False,False,False,100,True,False,False,False
Gatwick,378,./data/test/./122.txt,1,378,False,100,100,1,1,False,False,False,100,True,False,False,False
John,390,./data/test/./122.txt,1,390,False,4,100,2,1,False,False,False,100,False,False,True,False
Moore-Gillon,391,./data/test/./122.txt,1,391,False,5,100,3,0,False,False,False,100,False,False,True,False
British,394,./data/test/./122.txt,1,394,False,100,100,1,100,False,False,False,100,False,False,True,False
Lung,395,./data/test/./122.txt,1,395,False,100,3,2,3,False,False,False,100,False,False,True,False
Foundation,396,./data/test/./122.txt,1,396,False,100,2,3,2,False,False,False,100,False,False,True,False
UK-born,413,./data/test/./122.txt,1,413,False,100,100,1,1,False,False,False,100,True,False,False,False
Tories,421,./data/test/./122.txt,1,421,False,2,2,1,0,False,False,False,100,False,False,False,False
Immigration,429,./data/test/./122.txt,1,429,False,3,100,2,100,False,False,False,100,False,False,False,False
Des,431,./data/test/./122.txt,1,431,False,5,100,4,2,False,False,False,100,False,False,True,False
Browne,432,./data/test/./122.txt,1,432,False,100,100,5,1,False,False,False,100,False,False,False,False
UK.,481,./data/test/./122.txt,1,481,False,2,1,1,100,False,False,False,100,False,False,True,False
Meanwhile,482,./data/test/./122.txt,1,482,False,3,0,2,100,False,False,False,100,False,False,True,False
Mark,483,./data/test/./122.txt,1,483,False,4,100,3,100,False,False,False,100,False,False,True,False
Oaten,484,./data/test/./122.txt,1,484,False,1,100,4,100,False,False,False,100,False,False,True,False
Liberal,485,./data/test/./122.txt,1,485,False,2,100,5,100,False,False,False,100,False,False,True,False
Democrat,486,./data/test/./122.txt,1,486,False,3,100,100,100,False,False,False,100,False,False,True,False
Labour,506,./data/test/./122.txt,1,506,False,100,100,1,0,False,False,False,100,False,False,False,False
Conservatives,509,./data/test/./122.txt,1,509,False,100,2,1,100,False,False,False,100,False,False,False,False
Michael,510,./data/test/./122.txt,1,510,False,100,1,2,100,False,False,False,100,False,False,True,False
Howard,511,./data/test/./122.txt,1,511,False,100,0,3,3,False,False,False,100,False,False,False,False
Lisa,530,./data/test/./122.txt,1,530,False,5,1,3,2,False,False,False,100,True,False,True,False
Power,531,./data/test/./122.txt,1,531,False,100,0,4,1,False,False,False,100,True,False,False,False
Aids,536,./data/test/./122.txt,1,536,False,4,100,1,1,False,False,False,100,True,False,False,False
Terrence,539,./data/test/./122.txt,1,539,False,100,2,1,3,False,False,False,100,True,False,True,False
Higgins,540,./data/test/./122.txt,1,540,False,100,1,2,2,False,False,False,100,True,False,True,False
Trust,541,./data/test/./122.txt,1,541,False,100,0,3,1,False,False,False,100,False,False,True,False
Defiant,0,./data/test/./137.txt,1,0,False,100,1,100,3,False,False,False,100,False,False,False,False
Thousands,7,./data/test/./137.txt,1,7,False,1,3,2,0,False,False,False,100,False,False,False,False
England,21,./data/test/./137.txt,1,21,False,100,100,1,0,False,False,False,100,True,False,False,False
Wales,23,./data/test/./137.txt,1,23,False,100,2,1,0,False,False,False,100,True,False,False,False
Countryside,35,./data/test/./137.txt,1,35,False,4,100,1,2,False,False,False,100,False,False,True,False
Alliance,36,./data/test/./137.txt,1,36,False,5,100,2,1,False,False,False,100,False,False,True,False
Although,52,./data/test/./137.txt,1,52,False,4,3,2,1,False,False,False,100,False,False,False,False
One,77,./data/test/./137.txt,1,77,False,4,2,3,2,False,False,False,100,False,False,False,False
Kent,89,./data/test/./137.txt,1,89,False,100,1,1,0,False,False,False,100,True,False,True,False
East,108,./data/test/./137.txt,1,108,False,100,100,4,100,False,False,False,100,True,False,True,False
Kent,109,./data/test/./137.txt,1,109,False,100,100,5,100,False,False,False,100,False,False,True,False
Hunt,110,./data/test/./137.txt,1,110,False,100,100,3,100,False,False,False,100,False,False,True,False
Ashford,112,./data/test/./137.txt,1,112,False,100,100,5,100,False,False,False,100,False,False,True,False
Wiltshire,114,./data/test/./137.txt,1,114,False,100,100,100,100,False,False,False,100,False,False,True,False
South,131,./data/test/./137.txt,1,131,False,100,3,1,1,False,False,False,100,False,False,True,False
Wales,132,./data/test/./137.txt,1,132,False,100,2,2,0,False,False,False,100,False,False,True,False
Ireland,134,./data/test/./137.txt,1,134,False,100,0,1,0,False,False,False,100,False,False,False,False
Saturday,161,./data/test/./137.txt,1,161,False,3,100,1,0,False,False,False,100,True,False,False,False
Jeremy,184,./data/test/./137.txt,1,184,False,100,100,2,1,False,False,False,100,False,False,True,False
Irons,185,./data/test/./137.txt,1,185,False,100,100,3,0,False,False,False,100,False,False,False,False
Kate,189,./data/test/./137.txt,1,189,False,100,100,3,2,False,False,False,100,False,False,True,False
Hoey,190,./data/test/./137.txt,1,190,False,100,100,4,1,False,False,False,100,False,False,False,False
Anti-hunt,194,./data/test/./137.txt,1,194,False,100,100,2,2,False,False,False,100,False,False,False,False
League,200,./data/test/./137.txt,1,200,False,100,100,1,100,False,False,False,100,False,False,True,False
Cruel,202,./data/test/./137.txt,1,202,False,100,100,3,100,False,False,False,100,False,False,True,False
Sports,203,./data/test/./137.txt,1,203,False,100,100,4,100,False,False,False,100,False,False,True,False
Mike,215,./data/test/./137.txt,1,215,False,5,100,3,1,False,False,False,100,False,False,True,False
Hobday,216,./data/test/./137.txt,1,216,False,100,3,4,0,False,False,False,100,False,False,False,False
However,260,./data/test/./137.txt,1,260,False,2,1,3,0,False,False,False,100,False,False,False,False
Britain.,279,./data/test/./137.txt,1,279,False,100,100,3,100,False,False,False,100,True,False,True,False
BBC,280,./data/test/./137.txt,1,280,False,100,100,4,3,False,False,False,100,False,False,True,False
Simon,282,./data/test/./137.txt,1,282,False,100,100,100,1,False,False,False,100,False,False,True,False
Hall,283,./data/test/./137.txt,1,283,False,100,100,100,0,False,False,False,100,False,False,True,False
Postbridge,285,./data/test/./137.txt,1,285,False,100,100,1,0,False,False,False,100,True,False,False,False
Dartmoor,287,./data/test/./137.txt,1,287,False,100,100,1,0,False,False,False,100,True,False,False,False
West,290,./data/test/./137.txt,1,290,False,100,1,1,100,False,False,False,100,True,False,True,False
Country,291,./data/test/./137.txt,1,291,False,100,0,2,3,False,False,False,100,True,False,True,False
BBCs,304,./data/test/./137.txt,1,304,False,100,100,4,2,False,False,False,100,False,False,False,False
Sarah,305,./data/test/./137.txt,1,305,False,100,100,5,1,False,False,False,100,False,False,True,False
Mukherjee,306,./data/test/./137.txt,1,306,False,100,3,3,0,False,False,False,100,False,False,False,False
Beaufort,309,./data/test/./137.txt,1,309,False,100,0,1,1,False,False,False,100,False,False,True,False
Hunt,310,./data/test/./137.txt,1,310,False,100,3,2,0,False,False,False,100,False,False,True,False
Badminton,312,./data/test/./137.txt,1,312,False,2,1,1,100,False,False,False,100,True,False,True,False
Gloucestershire,313,./data/test/./137.txt,1,313,False,3,0,2,100,False,False,False,100,True,False,True,False
Tom,330,./data/test/./137.txt,1,330,False,100,100,2,100,False,False,False,100,True,False,True,False
Heap,331,./data/test/./137.txt,1,331,False,100,100,3,100,False,False,False,100,True,False,True,False
BBC,332,./data/test/./137.txt,1,332,False,100,3,4,100,False,False,False,100,True,False,True,False
Saturday,362,./data/test/./137.txt,1,362,False,5,1,1,0,False,False,False,100,True,False,False,False
Kate,386,./data/test/./137.txt,1,386,False,100,1,4,100,False,False,False,100,False,False,True,False
Hoey,387,./data/test/./137.txt,1,387,False,100,0,5,3,False,False,False,100,False,False,False,False
Judith,401,./data/test/./137.txt,1,401,False,2,100,2,1,False,False,False,100,False,False,True,False
Moritz,402,./data/test/./137.txt,1,402,False,3,3,3,0,False,False,False,100,False,False,False,False
Melton,404,./data/test/./137.txt,1,404,False,5,1,1,100,False,False,False,100,True,False,True,False
Mowbray,405,./data/test/./137.txt,1,405,False,100,0,2,3,False,False,False,100,True,False,True,False
Leicestershire,421,./data/test/./137.txt,1,421,False,2,1,1,0,False,False,False,100,True,False,False,False
Countryside,431,./data/test/./137.txt,1,431,False,100,1,1,2,False,False,False,100,False,False,True,False
Alliance,432,./data/test/./137.txt,1,432,False,100,0,2,1,False,False,False,100,False,False,True,False
Chief,451,./data/test/./137.txt,1,451,False,3,100,3,100,False,False,False,100,False,False,False,False
Simon,453,./data/test/./137.txt,1,453,False,5,3,5,3,False,False,False,2,False,False,True,False
Hart,454,./data/test/./137.txt,1,454,False,100,2,100,2,False,False,False,3,False,False,False,False
England,461,./data/test/./137.txt,1,461,False,3,100,1,0,False,False,False,100,True,False,False,False
[ban],466,./data/test/./137.txt,1,466,False,100,0,1,3,False,False,False,100,False,False,True,False
Conservative,495,./data/test/./137.txt,1,495,False,100,100,3,100,False,False,False,100,False,False,False,False
Theresa,498,./data/test/./137.txt,1,498,False,100,1,100,2,False,False,False,100,False,False,True,False
May,499,./data/test/./137.txt,1,499,False,100,0,100,1,False,False,False,100,False,False,False,False
Suffolk,516,./data/test/./137.txt,1,516,False,2,100,2,100,False,False,False,100,False,False,True,False
Chief,517,./data/test/./137.txt,1,517,False,3,100,3,3,False,False,False,100,False,False,True,False
Constable,518,./data/test/./137.txt,1,518,False,4,100,4,2,False,False,False,1,False,False,True,False
Alastair,519,./data/test/./137.txt,1,519,False,5,100,5,1,False,False,False,2,False,False,True,False
McWhirter,520,./data/test/./137.txt,1,520,False,100,100,100,0,False,False,False,3,False,False,False,False
Association,522,./data/test/./137.txt,1,522,False,100,100,1,0,False,False,False,5,False,False,False,False
Chief,524,./data/test/./137.txt,1,524,False,100,100,1,3,False,False,False,100,False,False,True,False
Police,525,./data/test/./137.txt,1,525,False,100,100,2,2,False,False,False,1,False,False,True,False
Officers,526,./data/test/./137.txt,1,526,False,100,100,3,1,False,False,False,2,False,False,True,False
BBC,533,./data/test/./137.txt,1,533,False,2,2,1,0,False,False,False,100,True,False,False,False
Attorney,548,./data/test/./137.txt,1,548,False,4,3,1,3,False,False,False,100,False,False,True,False
General,549,./data/test/./137.txt,1,549,False,5,2,2,2,False,False,False,1,False,False,True,False
Lord,550,./data/test/./137.txt,1,550,False,100,1,3,1,True,False,False,2,False,False,True,False
Goldsmith,551,./data/test/./137.txt,1,551,False,100,0,4,0,False,False,False,3,False,False,False,False
MPs,0,./data/test/./123.txt,1,0,False,100,100,100,1,False,False,False,100,False,False,False,False
Blackberry,3,./data/test/./123.txt,1,3,False,100,2,1,2,False,False,False,100,False,False,False,False
MPs,5,./data/test/./123.txt,1,5,False,100,0,3,0,False,False,False,100,False,False,False,False
Commons,12,./data/test/./123.txt,1,12,False,4,100,1,0,False,False,False,100,False,False,False,False
Blackberries,16,./data/test/./123.txt,1,16,False,100,100,2,0,False,False,False,100,False,False,False,False
Speaker,20,./data/test/./123.txt,1,20,False,100,2,2,2,False,False,False,100,True,False,False,False
Michael,21,./data/test/./123.txt,1,21,False,100,1,3,1,False,False,False,100,True,False,True,False
Martin,22,./data/test/./123.txt,1,22,False,100,0,4,0,False,False,False,100,True,False,False,False
Alastair,48,./data/test/./123.txt,1,48,False,100,3,1,2,False,False,False,100,False,False,True,False
Campbell,49,./data/test/./123.txt,1,49,False,100,2,2,1,False,False,False,100,False,False,False,False
Newsnight,60,./data/test/./123.txt,1,60,False,2,100,1,100,False,False,False,100,True,False,False,False
Martin,63,./data/test/./123.txt,1,63,False,5,3,4,1,False,False,False,100,True,False,False,False
MPs,66,./data/test/./123.txt,1,66,False,100,0,1,0,False,False,False,100,False,False,False,False
Blackberries,71,./data/test/./123.txt,1,71,False,3,100,1,0,False,False,False,100,False,False,False,False
Commons,90,./data/test/./123.txt,1,90,False,100,1,1,1,False,False,False,100,True,False,False,False
Speaker,115,./data/test/./123.txt,1,115,False,100,100,1,0,False,False,False,100,False,False,False,False
Speaker,120,./data/test/./123.txt,1,120,False,100,100,1,2,False,False,False,100,False,False,True,False
Commons,125,./data/test/./123.txt,1,125,False,100,1,1,0,False,False,False,100,True,False,False,False
House,142,./data/test/./123.txt,1,142,False,100,3,1,1,False,False,False,100,False,False,True,False
Parties,0,./data/test/./043.txt,1,0,False,100,100,100,1,False,False,False,100,False,False,False,False
Political,5,./data/test/./043.txt,1,5,False,100,2,3,3,False,False,False,100,False,False,False,False
Age,21,./data/test/./043.txt,1,21,False,1,100,4,3,False,False,False,100,True,False,True,False
Concern,22,./data/test/./043.txt,1,22,False,2,100,5,2,False,False,False,100,False,False,True,False
Charity,50,./data/test/./043.txt,1,50,False,4,3,4,100,False,False,False,100,False,False,False,False
Gordon,52,./data/test/./043.txt,1,52,False,100,1,100,2,False,False,False,100,False,False,True,False
Lishman,53,./data/test/./043.txt,1,53,False,100,0,100,1,False,False,False,100,False,False,False,False
Lishman,93,./data/test/./043.txt,1,93,False,100,100,3,1,False,False,False,100,False,False,False,False
Older,123,./data/test/./043.txt,1,123,False,100,2,3,2,False,False,False,100,True,False,False,False
Lishman,139,./data/test/./043.txt,1,139,False,4,3,3,100,False,False,False,100,False,False,False,False
Political,141,./data/test/./043.txt,1,141,False,100,1,5,3,False,False,False,100,False,False,False,False
